User_ID,Position,Experience_Level,Expertise,Primary_Language,Secondary_Languages,Gender,Industry,Education,Years_of_Experience,Availability,Location,Mentoring_Preferences,Communication_Methods
Mentee_679,Digital Marketing Specialist,Entry,"['PPC Advertising', 'Analytics']",None,"['CSS', 'JavaScript', 'SQL']",Non-binary,Web Development,PhD,0,Part-time,New Annton,Technical Skills,Email
Mentee_680,Business Analyst,Junior,['Project Management'],SQL,"['PHP', 'Java', 'JavaScript']",Male,Gaming,Bachelors,2,Full-time,Alejandroport,Career Guidance,Email
Mentee_681,Systems Architect,Junior,"['API Design', 'Integration Patterns', 'Enterprise Architecture']",Java,"['Ruby', 'Python', 'JavaScript']",Male,Data Science,Masters,3,Full-time,Barnesfort,Technical Skills,Email
Mentee_682,Back-End Developer,Junior,"['Express.js', 'Ruby on Rails']",Ruby,"['Go', 'SQL', 'C#']",Non-binary,Enterprise Software,Bachelors,3,Full-time,Waltersmouth,Technical Skills,Email
Mentee_683,Data Analyst,Junior,"['Statistical Analysis', 'Data Visualization']",Python,"['JavaScript', 'Tableau', 'Excel']",Prefer not to say,Gaming,Bachelors,3,Freelance,Lake Daniel,Project Collaboration,Email
Mentee_684,Web Designer,Entry,"['Graphic Design', 'Responsive Design', 'Wireframing']",HTML,"['Ruby', 'JavaScript', 'PHP']",Prefer not to say,Mobile Development,High School,0,Freelance,South Roberto,Project Collaboration,Chat
Mentee_685,Mobile Developer,Junior,"['Android Development', 'React Native', 'Xamarin']",Kotlin,"['Dart', 'Rust', 'Java']",Male,Web Development,Masters,3,Full-time,East Jessicatown,Career Guidance,Chat
Mentee_686,Business Analyst,Entry,"['Requirements Gathering', 'Data Analysis']",SQL,"['PHP', 'JavaScript', 'Java']",Prefer not to say,Transportation,High School,0,Full-time,Waltersmouth,Project Collaboration,Email
Mentee_687,Data Scientist,Junior,['TensorFlow'],Python,"['Julia', 'Scala', 'MATLAB']",Prefer not to say,Mobile Development,PhD,3,Freelance,Jesusfurt,Project Collaboration,Video Calls
Mentee_688,Machine Learning Engineer,Junior,['TensorFlow'],Python,"['Java', 'Swift', 'Julia']",Non-binary,Web Development,Masters,3,Part-time,Rosalesfort,Technical Skills,Video Calls
Mentee_689,Technical Support Specialist,Mid,['Troubleshooting'],None,[],Prefer not to say,Cloud Computing,PhD,4,Part-time,New Patricia,Technical Skills,Chat
Mentee_690,Back-End Developer,Junior,['Express.js'],Java,"['Perl', 'PHP', 'SQL']",Prefer not to say,Telecommunications,PhD,2,Full-time,Masonbury,Career Guidance,Chat
Mentee_691,AR/VR Developer,Entry,['Game Development'],C++,"['HTML5', 'JavaScript', 'Python']",Female,Cloud Computing,Masters,1,Freelance,North Amanda,Technical Skills,Email
Mentee_692,Mobile Developer,Junior,"['Flutter', 'React Native', 'iOS Development']",Kotlin,"['Java', 'Dart', 'Objective-C']",Non-binary,Gaming,Bachelors,3,Part-time,Lake Hannahtown,Project Collaboration,Video Calls
Mentee_693,Data Engineer,Mid,"['Big Data Technologies', 'Hadoop', 'ETL Processes']",Python,"['Go', 'Scala', 'C++']",Non-binary,Biotechnology,Bachelors,6,Full-time,South Edward,Career Guidance,Email
Mentee_694,Robotics Engineer,Entry,['Embedded Systems'],Python,"['MATLAB', 'JavaScript', 'C++']",Prefer not to say,Gaming,PhD,1,Part-time,Lisaburgh,Project Collaboration,Video Calls
Mentee_695,IT Consultant,Junior,"['Technology Strategy', 'IT Governance']",None,[],Male,Web Development,PhD,3,Full-time,Robertshire,Project Collaboration,Email
Mentee_696,IoT Developer,Entry,"['Networking Protocols', 'Data Analysis']",Python,"['C++', 'Java', 'Rust']",Male,Automotive,PhD,0,Freelance,Rachelmouth,Career Guidance,Email
Mentee_697,Machine Learning Engineer,Mid,"['XGBoost', 'Keras']",Python,"['Julia', 'Swift', 'C++']",Non-binary,Mobile Development,Bachelors,7,Part-time,South Kimberly,Technical Skills,Chat
Mentee_698,Web Designer,Junior,['Responsive Design'],CSS,"['Ruby', 'TypeScript', 'Python']",Prefer not to say,Telecommunications,PhD,3,Freelance,South Laurafurt,Career Guidance,Email
Mentee_699,Front-End Developer,Entry,"['Bootstrap', 'Vue.js']",TypeScript,"['Sass', 'Less', 'CSS']",Male,Retail,Bachelors,1,Part-time,Bowmanmouth,Project Collaboration,Chat
Mentee_700,Cloud Engineer,Junior,"['Azure', 'Serverless Architecture']",Python,"['Scala', 'Rust', 'PHP']",Female,Retail,Bachelors,2,Part-time,Port Rachelland,Project Collaboration,Email
Mentee_701,Web Designer,Junior,['Responsive Design'],CSS,"['Ruby', 'TypeScript', 'Python']",Male,Cybersecurity,PhD,3,Freelance,Port Stephanie,Project Collaboration,Email
Mentee_702,UI/UX Researcher,Entry,"['User Research', 'A/B Testing', 'Customer Journey Mapping']",None,[],Female,Energy,Masters,0,Full-time,North Dylanchester,Career Guidance,Email
Mentee_703,Back-End Developer,Mid,"['Ruby on Rails', 'Flask']",Python,"['SQL', 'Perl', 'PHP']",Female,Telecommunications,PhD,6,Freelance,Nortonfurt,Technical Skills,Video Calls
Mentee_704,Cloud Engineer,Junior,"['Google Cloud Platform', 'CloudFormation', 'AWS']",Python,"['Scala', 'Rust', 'Clojure']",Male,Web Development,High School,3,Full-time,Barnesfort,Technical Skills,Email
Mentee_705,DevOps Engineer,Junior,"['Azure', 'Terraform']",Python,"['PowerShell', 'Bash', 'Groovy']",Male,Retail,PhD,3,Part-time,New Lawrencetown,Career Guidance,Email
Mentee_706,Technical Support Specialist,Entry,"['Troubleshooting', 'Network Configuration']",None,[],Non-binary,Energy,PhD,1,Full-time,South Patrick,Career Guidance,Email
Mentee_707,Data Analyst,Junior,"['Statistical Analysis', 'Dashboard Creation']",Python,"['Tableau', 'JavaScript', 'Excel']",Male,Automotive,Masters,3,Full-time,Andrewfurt,Technical Skills,Video Calls
Mentee_708,Data Analyst,Junior,['Dashboard Creation'],SQL,"['JavaScript', 'Tableau', 'R']",Non-binary,Gaming,Masters,2,Full-time,Jennifertown,Career Guidance,Chat
Mentee_709,Technical Support Specialist,Mid,"['Technical Documentation', 'Network Configuration']",None,[],Prefer not to say,Data Science,High School,7,Part-time,North Samantha,Technical Skills,Chat
Mentee_710,AR/VR Content Creator,Junior,"['Simulation', '3D Modeling', 'Interactive Design']",C++,"['JavaScript', 'Java', 'CSS']",Non-binary,Cloud Computing,High School,2,Part-time,Masonbury,Project Collaboration,Video Calls
Mentee_711,Data Scientist,Entry,['Machine Learning'],Python,"['SQL', 'MATLAB', 'Scala']",Non-binary,Cybersecurity,PhD,0,Freelance,Jamesport,Career Guidance,Chat
Mentee_712,Blockchain Developer,Mid,"['Cryptography', 'Smart Contracts', 'Consensus Algorithms']",JavaScript,"['Python', 'Rust', 'Java']",Non-binary,Cloud Computing,Masters,5,Part-time,Williamshaven,Technical Skills,Video Calls
Mentee_713,Back-End Developer,Entry,['Flask'],Ruby,"['Go', 'C#', 'Perl']",Female,Media,PhD,0,Part-time,Thomasville,Project Collaboration,Video Calls
Mentee_714,Business Analyst,Entry,['Requirements Gathering'],SQL,"['JavaScript', 'Java', 'C#']",Male,Energy,PhD,1,Full-time,Lorifort,Project Collaboration,Chat
Mentee_715,System Administrator,Junior,"['Networking', 'Virtualization', 'Backup Solutions']",Python,"['Java', 'Go', 'Perl']",Prefer not to say,Enterprise Software,PhD,3,Freelance,Port Tammy,Project Collaboration,Chat
Mentee_716,Robotics Engineer,Junior,"['Machine Learning', 'Sensors', 'Control Systems']",Python,"['Rust', 'C++', 'MATLAB']",Prefer not to say,Enterprise Software,Masters,2,Freelance,North Samantha,Project Collaboration,Video Calls
Mentee_717,Web Designer,Junior,['UI/UX Design'],HTML,"['JavaScript', 'TypeScript', 'PHP']",Prefer not to say,Biotechnology,High School,2,Freelance,Port Melanie,Career Guidance,Email
Mentee_718,Data Engineer,Junior,"['Apache Spark', 'Hadoop', 'Kafka']",SQL,"['R', 'Scala', 'C++']",Non-binary,Cybersecurity,PhD,2,Full-time,Lake Daniel,Technical Skills,Email
Mentee_719,Cryptography Engineer,Junior,"['Blockchain', 'Encryption Algorithms']",C,"['Rust', 'Swift', 'Java']",Male,Mobile Development,PhD,3,Freelance,Bryanberg,Project Collaboration,Email
Mentee_720,IT Consultant,Mid,['Change Management'],None,[],Non-binary,Manufacturing,High School,4,Part-time,West Elizabeth,Project Collaboration,Chat
Mentee_721,Network Engineer,Mid,['Firewall Management'],None,[],Prefer not to say,Telecommunications,PhD,7,Freelance,Lake Thomas,Project Collaboration,Video Calls
Mentee_722,Data Engineer,Entry,['ETL Processes'],Python,"['R', 'C++', 'Java']",Male,Cybersecurity,PhD,0,Full-time,Nguyenview,Career Guidance,Video Calls
Mentee_723,Network Engineer,Junior,"['VPN', 'Network Configuration']",None,[],Female,Energy,Bachelors,2,Full-time,Ayalaland,Career Guidance,Chat
Mentee_724,AR/VR Developer,Entry,"['Simulation', 'Virtual Reality']",C++,"['JavaScript', 'Python', 'CSS']",Prefer not to say,Manufacturing,Bachelors,0,Part-time,Jennifertown,Project Collaboration,Chat
Mentee_725,Game Designer,Junior,"['Character Design', 'Storyboarding']",None,"['C++', 'C#', 'HTML5']",Male,Gaming,Bachelors,2,Freelance,Robertsfurt,Career Guidance,Email
Mentee_726,Technical Writer,Entry,['API Documentation'],None,[],Male,Biotechnology,High School,0,Part-time,New Andrewtown,Career Guidance,Chat
Mentee_727,Network Engineer,Entry,['Firewall Management'],None,[],Female,Mobile Development,Masters,0,Part-time,Lake Gregorymouth,Technical Skills,Chat
Mentee_728,Systems Architect,Mid,['Microservices'],C#,"['Python', 'JavaScript', 'Ruby']",Prefer not to say,Cybersecurity,Masters,6,Full-time,Lake Autumn,Technical Skills,Video Calls
Mentee_729,Data Scientist,Mid,['NumPy'],Python,"['JavaScript', 'MATLAB', 'Scala']",Male,Telecommunications,High School,4,Full-time,Nortonfurt,Technical Skills,Video Calls
Mentee_730,SEO Specialist,Junior,['Off-Page SEO'],None,"['SQL', 'HTML', 'JavaScript']",Female,Media,Bachelors,2,Full-time,New Annton,Career Guidance,Chat
Mentee_731,Game Designer,Entry,['Game Balancing'],None,"['C#', 'HTML5', 'Python']",Female,Retail,Masters,1,Part-time,Port Tammy,Career Guidance,Email
Mentee_732,Data Engineer,Junior,"['ETL Processes', 'Big Data Technologies', 'Hadoop']",Python,"['C++', 'R', 'Go']",Prefer not to say,Web Development,PhD,2,Part-time,Carrillomouth,Career Guidance,Email
Mentee_733,Cloud Engineer,Junior,['CloudFormation'],Java,"['Clojure', 'Scala', 'PHP']",Non-binary,Data Science,PhD,2,Freelance,Port Taylorhaven,Project Collaboration,Video Calls
Mentee_734,ERP Consultant,Junior,['Data Migration'],None,"['C#', 'SQL', 'PHP']",Male,Energy,Bachelors,3,Freelance,North Dylanchester,Project Collaboration,Email
Mentee_735,Mobile Developer,Mid,"['Xamarin', 'Android Development']",Swift,"['Rust', 'Java', 'Objective-C']",Prefer not to say,Government,Bachelors,5,Freelance,North Dylanchester,Career Guidance,Chat
Mentee_736,Back-End Developer,Entry,['Ruby on Rails'],Java,"['C#', 'Perl', 'Go']",Female,Retail,PhD,1,Part-time,Port Stephanie,Technical Skills,Email
Mentee_737,Cryptography Engineer,Junior,['Security Protocols'],C,"['C++', 'Go', 'Swift']",Male,Automotive,PhD,2,Freelance,Jamesport,Project Collaboration,Video Calls
Mentee_738,Mobile Developer,Entry,"['Xamarin', 'Flutter', 'iOS Development']",Swift,"['Objective-C', 'Rust', 'Dart']",Female,Retail,Masters,1,Part-time,East Angelafort,Technical Skills,Email
Mentee_739,IoT Developer,Mid,"['Cloud Computing', 'Sensor Integration']",Python,"['C++', 'JavaScript', 'Java']",Non-binary,Mobile Development,Masters,6,Part-time,Tylertown,Career Guidance,Email
Mentee_740,ERP Consultant,Junior,"['Business Process Reengineering', 'Change Management']",None,"['Python', 'SQL', 'PHP']",Non-binary,Transportation,Masters,2,Part-time,North Kennethfort,Career Guidance,Chat
Mentee_741,Cryptography Engineer,Mid,['Encryption Algorithms'],Python,"['Rust', 'C++', 'Go']",Female,Gaming,Masters,4,Freelance,Jasonmouth,Project Collaboration,Video Calls
Mentee_742,AR/VR Content Creator,Entry,"['User Experience', 'Interactive Design']",C++,"['JavaScript', 'CSS', 'Java']",Male,Gaming,Bachelors,0,Full-time,Nortonfurt,Career Guidance,Chat
Mentee_743,Full-Stack Developer,Mid,['Node.js'],JavaScript,"['SQL', 'CSS', 'HTML']",Non-binary,Gaming,PhD,4,Freelance,New Annton,Project Collaboration,Email
Mentee_744,Cryptography Engineer,Junior,['Key Management'],Python,"['Swift', 'Go', 'Rust']",Prefer not to say,Media,High School,2,Part-time,North Annaville,Technical Skills,Email
Mentee_745,Network Engineer,Mid,"['Firewall Management', 'Network Configuration', 'Network Security']",None,[],Prefer not to say,Gaming,PhD,4,Part-time,West Samanthaport,Project Collaboration,Chat
Mentee_746,Data Analyst,Mid,['Dashboard Creation'],Python,"['JavaScript', 'Power BI', 'R']",Non-binary,Biotechnology,PhD,6,Full-time,Annashire,Technical Skills,Chat
Mentee_747,Blockchain Developer,Junior,"['Smart Contracts', 'Consensus Algorithms']",JavaScript,"['Java', 'C++', 'Rust']",Non-binary,Automotive,Masters,2,Freelance,West Jacob,Career Guidance,Video Calls
Mentee_748,Business Analyst,Mid,['Business Intelligence'],Python,"['R', 'Java', 'JavaScript']",Male,Telecommunications,Bachelors,5,Full-time,Port Rachelland,Project Collaboration,Email
Mentee_749,UI/UX Researcher,Mid,['A/B Testing'],None,[],Non-binary,Retail,High School,4,Full-time,Barnesfort,Technical Skills,Email
Mentee_750,Game Designer,Mid,"['Gameplay Mechanics', 'Level Design', 'Character Design']",None,"['Python', 'HTML5', 'JavaScript']",Male,Manufacturing,Masters,6,Full-time,South Roberto,Technical Skills,Chat
Mentee_751,SEO Specialist,Mid,['Content Strategy'],None,"['JavaScript', 'HTML', 'SQL']",Female,Automotive,Bachelors,7,Freelance,Port Julie,Project Collaboration,Email
Mentee_752,Cloud Engineer,Junior,"['Azure', 'Google Cloud Platform']",Go,"['Clojure', 'Scala', 'Rust']",Female,Media,Masters,2,Part-time,North Dylanchester,Project Collaboration,Chat
Mentee_753,Robotics Engineer,Entry,"['Embedded Systems', 'Control Systems']",C,"['Java', 'Rust', 'JavaScript']",Female,Enterprise Software,High School,1,Freelance,New Zacharyside,Career Guidance,Video Calls
Mentee_754,Database Administrator,Junior,"['Security Management', 'Performance Tuning', 'Backup and Recovery']",PL/SQL,"['Oracle', 'MongoDB', 'PostgreSQL']",Non-binary,Energy,PhD,2,Freelance,East Jessicatown,Technical Skills,Email
Mentee_755,AR/VR Developer,Junior,"['3D Modeling', 'Virtual Reality', 'Simulation']",C++,"['CSS', 'HTML5', 'JavaScript']",Prefer not to say,Enterprise Software,PhD,3,Part-time,Bryanberg,Technical Skills,Email
Mentee_756,Mobile Developer,Entry,['Xamarin'],Swift,"['C#', 'Objective-C', 'Java']",Non-binary,Energy,Bachelors,1,Part-time,Lake James,Technical Skills,Video Calls
Mentee_757,Blockchain Developer,Junior,['Smart Contracts'],JavaScript,"['Rust', 'Java', 'Go']",Female,Telecommunications,PhD,2,Full-time,East Laurabury,Project Collaboration,Video Calls
Mentee_758,Back-End Developer,Mid,['Spring'],Python,"['Go', 'Perl', 'PHP']",Prefer not to say,Mobile Development,Masters,7,Freelance,Richardberg,Technical Skills,Chat
Mentee_759,Robotics Engineer,Entry,"['Sensors', 'Embedded Systems', 'Control Systems']",Python,"['C++', 'MATLAB', 'Rust']",Male,Cybersecurity,PhD,1,Part-time,Robertsfurt,Technical Skills,Email
Mentee_760,Robotics Engineer,Junior,['Sensors'],C,"['Rust', 'Java', 'C++']",Female,Data Science,Masters,3,Part-time,Hardinburgh,Career Guidance,Chat
Mentee_761,Game Designer,Junior,"['Storyboarding', 'Level Design', 'Character Design']",None,"['JavaScript', 'C++', 'C#']",Non-binary,Telecommunications,Masters,3,Part-time,West Elizabeth,Career Guidance,Email
Mentee_762,Systems Architect,Entry,"['Integration Patterns', 'Enterprise Architecture']",Java,"['Python', 'Ruby', 'JavaScript']",Prefer not to say,Telecommunications,High School,1,Freelance,Lake James,Project Collaboration,Video Calls
Mentee_763,Cybersecurity Specialist,Mid,['Penetration Testing'],Python,"['Go', 'Perl', 'Rust']",Male,Energy,PhD,6,Full-time,Rosalesfort,Project Collaboration,Email
Mentee_764,Systems Architect,Entry,"['Microservices', 'Enterprise Architecture']",Java,"['Ruby', 'JavaScript', 'Python']",Prefer not to say,Gaming,Masters,1,Part-time,New Wyatt,Technical Skills,Video Calls
Mentee_765,Database Administrator,Mid,"['Performance Tuning', 'Security Management']",SQL,"['Oracle', 'PostgreSQL', 'MySQL']",Female,Energy,PhD,4,Full-time,Richardsonchester,Technical Skills,Video Calls
Mentee_766,SEO Specialist,Entry,"['Content Strategy', 'Analytics']",None,"['Python', 'JavaScript', 'HTML']",Prefer not to say,Government,High School,0,Part-time,Robertsfurt,Project Collaboration,Video Calls
Mentee_767,Blockchain Developer,Junior,"['Cryptography', 'Decentralized Applications', 'Smart Contracts']",Solidity,"['C++', 'Python', 'Java']",Prefer not to say,Data Science,Masters,3,Freelance,West Jacob,Technical Skills,Chat
Mentee_768,AR/VR Content Creator,Junior,"['3D Modeling', 'Animation']",C++,"['HTML5', 'Python', 'Java']",Female,Biotechnology,Masters,2,Part-time,Port Taylorhaven,Project Collaboration,Chat
Mentee_769,Network Engineer,Entry,['Network Security'],None,[],Male,Data Science,Bachelors,1,Full-time,Port Taylorhaven,Career Guidance,Chat
Mentee_770,Web Designer,Mid,"['SEO Optimization', 'Wireframing', 'Responsive Design']",HTML,"['PHP', 'TypeScript', 'Ruby']",Female,Retail,PhD,5,Freelance,South Kimberly,Technical Skills,Chat
Mentee_771,AR/VR Content Creator,Junior,['Simulation'],C++,"['HTML5', 'Java', 'CSS']",Female,Cybersecurity,Bachelors,2,Freelance,New Annton,Career Guidance,Chat
Mentee_772,Mobile Developer,Junior,"['React Native', 'Flutter']",Kotlin,"['C#', 'Rust', 'Dart']",Female,Government,PhD,2,Part-time,Georgeside,Project Collaboration,Chat
Mentee_773,Game Developer,Junior,"['Graphics Programming', 'AI in Games']",C#,"['Python', 'HTML5', 'Java']",Female,Data Science,Masters,3,Full-time,Campbellland,Project Collaboration,Video Calls
Mentee_774,Data Engineer,Junior,['Big Data Technologies'],SQL,"['C++', 'Java', 'Go']",Male,Automotive,PhD,2,Full-time,Port Stephanie,Project Collaboration,Email
Mentee_775,Machine Learning Engineer,Entry,"['TensorFlow', 'PyTorch']",Python,"['Java', 'Scala', 'C++']",Female,Gaming,PhD,0,Freelance,Martinezville,Career Guidance,Email
Mentee_776,Database Administrator,Mid,['Data Migration'],SQL,"['SQLite', 'MongoDB', 'Oracle']",Male,Cloud Computing,Masters,6,Freelance,Smithmouth,Career Guidance,Email
Mentee_777,Front-End Developer,Mid,"['Angular', 'React', 'Vue.js']",JavaScript,"['CSS', 'HTML', 'Elm']",Prefer not to say,Mobile Development,Bachelors,4,Part-time,East Laurabury,Career Guidance,Email
Mentee_778,Cloud Engineer,Entry,"['Serverless Architecture', 'CloudFormation', 'AWS']",Java,"['Scala', 'PHP', 'Clojure']",Prefer not to say,Media,PhD,0,Full-time,New Patricia,Career Guidance,Chat
Mentee_779,Data Engineer,Entry,"['Apache Spark', 'Hadoop']",Python,"['C++', 'Go', 'R']",Non-binary,Biotechnology,High School,1,Freelance,Tiffanyhaven,Career Guidance,Video Calls
Mentee_780,Front-End Developer,Entry,['Vue.js'],TypeScript,"['Sass', 'Less', 'Elm']",Non-binary,Gaming,High School,0,Part-time,Thomasville,Technical Skills,Email
